1:1|Solomon son of David strengthened his hold on his kingdom. The LORD his God was with him and made him exceedingly great.|Keep royal consolidation and divine presence as distinct opening claims.
1:2|Solomon spoke to all Israel: the commanders of thousands and hundreds, the judges, and every leader in Israel, the heads of ancestral houses.|Preserve every leadership category addressed.
1:3|Solomon and the whole assembly with him went to the high place at Gibeon. God’s tent of meeting was there, the one Moses the LORD’s servant had made in the wilderness.|Keep the gathering’s destination and the tent’s Mosaic provenance.
1:4|David, however, had brought God’s ark up from Kiriath-jearim to the place he had prepared for it, for he had pitched a tent for it in Jerusalem.|Distinguish the ark’s tent in Jerusalem from the tent at Gibeon.
1:5|The bronze altar made by Bezalel son of Uri, son of Hur, stood before the LORD’s tabernacle. Solomon and the assembly sought the LORD there.|Choose the LORD as the object of seeking while noting that the pronoun may refer to the altar.
1:6|Solomon went up there to the bronze altar before the LORD at the tent of meeting and presented a thousand burnt offerings on it.|Retain the exact offering count and altar setting.
1:7|That night God appeared to Solomon and said, “Ask what I should give you.”|Preserve appearance without adding Kings’ dream terminology.
1:8|Solomon said to God, “You have shown great faithful love to my father David and have made me king in his place.|Keep faithful love connected to succession.
1:9|Now, LORD God, let your word to my father David stand firm. You have made me king over a people as numerous as the dust of the earth.|Preserve the promise and dust image.
1:10|Give me wisdom and knowledge so I can go out and come in before this people. For who can govern this great people of yours?”|Retain the leadership movement image and both wisdom terms.
1:11|God said to Solomon, “Because this was in your heart, and you did not ask for wealth, possessions, honor, the lives of those who hate you, or even many years of life, but asked for wisdom and knowledge to govern my people over whom I made you king,|Keep every unrequested benefit and the motive stated by God.
1:12|wisdom and knowledge are given to you. I will also give you wealth, possessions, and honor such as no king before you has had and none after you will have.”|Preserve the granted request and the additional unparalleled gifts.
1:13|Solomon came from the high place at Gibeon, from before the tent of meeting, to Jerusalem, and he reigned over Israel.|Render the difficult directional wording according to the departure context and note the Hebrew problem.
1:14|Solomon gathered chariots and horsemen. He had fourteen hundred chariots and twelve thousand horsemen, which he stationed in the chariot towns and with the king in Jerusalem.|Keep both totals and both stationing locations.
1:15|The king made silver and gold as common in Jerusalem as stones, and cedar as plentiful as the sycamore figs in the foothills.|Retain both metals and both abundance comparisons.
1:16|Solomon’s horses were imported from Egypt and Kue. The king’s merchants bought them from Kue at the going price.|Choose the place-name Kue while flagging the alternative understanding of the difficult trade term.
1:17|They imported a chariot from Egypt for six hundred shekels of silver and a horse for a hundred fifty. Through these merchants they also exported them to all the Hittite and Aramean kings.|Supply the customary silver unit and preserve both prices and export destinations.
2:1|Solomon decided to build a house for the LORD’s name and a house for his own kingdom.|Bind this public verse to Hebrew 1:18 and retain the paired houses.
2:2|He counted out seventy thousand men to carry loads, eighty thousand to quarry stone in the hills, and thirty-six hundred to supervise them.|Bind Hebrew 2:1 and preserve all three workforce figures.
2:3|Solomon sent this message to Huram king of Tyre: “Deal with me as you did with my father David, when you sent him cedar to build a house to live in.|Supply the request implicit in the comparison while retaining the earlier relationship.
2:4|I am building a house for the name of the LORD my God, to dedicate it to him: to burn fragrant incense before him, to set out bread continually, and to present burnt offerings morning and evening, on Sabbaths, new moons, and the appointed festivals of the LORD our God. This is Israel’s lasting obligation.|Keep all worship actions, calendar occasions, and permanence.
2:5|The house I am building will be great, because our God is greater than all gods.|Preserve Solomon’s comparison and architectural conclusion.
2:6|But who has the strength to build him a house? Even heaven and the highest heavens cannot contain him. Who am I to build him a house, except as a place to burn offerings before him?|Keep the rhetorical limits on the temple’s ability to contain God.
2:7|Now send me a man skilled in working with gold, silver, bronze, iron, purple, crimson, and blue fabrics, and skilled in engraving. He will work with the skilled workers my father David provided for me in Judah and Jerusalem.|Preserve every material and both groups of workers.
2:8|Send me cedar, cypress, and algum timber from Lebanon. I know your servants are skilled at cutting Lebanon’s timber. My servants will work with yours|Keep all three tree terms and the joint workforce, continuing the purpose into the next verse.
2:9|to prepare timber for me in abundance, because the house I am building will be great and extraordinary.|Retain the scale and stated reason for abundant timber.
2:10|I will give your servants, the woodcutters who fell the trees, twenty thousand cors of beaten wheat, twenty thousand cors of barley, twenty thousand baths of wine, and twenty thousand baths of oil.”|Preserve all four equal quantities, distinct measures, and the difficult beaten-wheat description.
2:11|Huram king of Tyre replied in a letter sent to Solomon: “Because the LORD loves his people, he has made you their king.”|Keep the written medium and the people-centered explanation.
2:12|Huram also said, “Blessed be the LORD, the God of Israel, who made heaven and earth! He has given King David a wise son with insight and understanding, who will build a house for the LORD and a house for his own kingdom.|Preserve the foreign king’s blessing and the repeated two-house project.
2:13|I am sending Huram-abi, a skilled man with understanding.|Retain the craftsman’s name-title and distinguish him from the king.
2:14|His mother is from the daughters of Dan, and his father is a man of Tyre. He knows how to work in gold, silver, bronze, iron, stone, wood, purple, blue, fine linen, and crimson, and how to do every kind of engraving and devise any design assigned to him. He will work with your skilled workers and those of my lord David your father.|Keep Dan rather than harmonizing Kings and preserve the full skills inventory.
2:15|Now let my lord send his servants the wheat, barley, oil, and wine he promised.|Retain all four provisions in the reply’s order.
2:16|We will cut as much timber from Lebanon as you need and bring it to you by sea in rafts to Joppa. You can take it up to Jerusalem.”|Preserve the sea route, named port, and division of transport responsibility.
2:17|Solomon counted all the foreign men living in the land of Israel, following the count his father David had made. There were 153,600.|Keep the counted population and exact total without presenting the labor as voluntary.
2:18|He assigned seventy thousand of them to carry loads, eighty thousand to quarry stone in the hills, and thirty-six hundred as supervisors to keep the people at work.|Retain every assignment and the coercive force of making the people work.
3:1|Solomon began building the LORD’s house in Jerusalem on Mount Moriah, where the LORD had appeared to his father David, at the place David had prepared on the threshing floor of Ornan the Jebusite.|Supply the LORD as the appearance’s subject and preserve the full site identification.
3:2|He began building on the second day of the second month in the fourth year of his reign.|Supply day for the elliptical second and retain all date elements.
3:3|These were the foundation dimensions Solomon used for building God’s house, measured in cubits of the older standard: sixty cubits long and twenty cubits wide.|Keep the older cubit standard and both foundation dimensions.
3:4|The entrance hall across the front was twenty cubits long, matching the width of the house, and a hundred twenty cubits high. He overlaid its interior with pure gold.|Retain the Hebrew’s striking height and flag the twenty-cubit alternative without silently correcting it.
3:5|He paneled the main hall with cypress, overlaid it with fine gold, and decorated it with palm trees and chains.|Preserve the underlying wood, gold covering, and both decorative motifs.
3:6|He adorned the house with precious stones for beauty. The gold was gold from Parvaim.|Keep the ornamental purpose and uncertain gold provenance.
3:7|He overlaid the house—its beams, thresholds, walls, and doors—with gold, and carved cherubim on the walls.|Retain all structural elements and carved creatures.
3:8|He made the Most Holy Place twenty cubits long, across the width of the house, and twenty cubits wide. He overlaid it with six hundred talents of fine gold.|Keep the square dimensions and large gold weight.
3:9|The gold nails weighed fifty shekels. He also overlaid the upper rooms with gold.|Retain the stated aggregate weight without asserting each nail weighed fifty.
3:10|In the Most Holy Place he made two sculpted cherubim and overlaid them with gold.|Preserve two figures and the uncertain workmanship term at a general level.
3:11|Together the cherubim’s wings spanned twenty cubits. One wing of the first cherub was five cubits long and touched the wall of the house; its other wing was five cubits long and touched the other cherub’s wing.|Keep the total span and the first figure’s two contacts.
3:12|One wing of the other cherub was five cubits long and touched the other wall of the house; its other wing was five cubits long and joined the first cherub’s wing.|Preserve the mirrored geometry and each five-cubit wing.
3:13|The wings of these cherubim spread out twenty cubits. The cherubim stood on their feet, facing the main hall.|Keep standing posture and the outward-facing direction.
3:14|He made the curtain of blue, purple, crimson, and fine linen, and worked cherubim into it.|Retain every textile color and the woven imagery.
3:15|He made two pillars in front of the house, thirty-five cubits in length, with a capital five cubits high on top of each.|Keep thirty-five without adding each or combined where the Hebrew does not settle it.
3:16|He made chains in the inner sanctuary and placed them on top of the pillars. He made a hundred pomegranates and put them on the chains.|Retain the difficult inner-sanctuary wording and exact pomegranate count, with the alternative noted.
3:17|He erected the pillars in front of the temple, one on the right and one on the left. He named the right one Jachin and the left one Boaz.|Keep both relative positions and meaningful pillar names.
4:1|He made a bronze altar twenty cubits long, twenty cubits wide, and ten cubits high.|Preserve all three altar dimensions.
4:2|He made the Sea of cast metal, round in shape, ten cubits from rim to rim and five cubits high. A measuring line thirty cubits long encircled it.|Keep the named Sea and the source’s diameter, height, and circumference without recalculating them.
4:3|Figures of oxen encircled it underneath, ten to a cubit, all around the Sea. The oxen were in two rows, cast in one piece with it.|Retain oxen rather than substituting Kings’ gourds and preserve the casting method.
4:4|It stood on twelve oxen: three facing north, three west, three south, and three east. The Sea rested above them, and all their hindquarters faced inward.|Keep every orientation and the inward-facing rear portions.
4:5|It was a handbreadth thick. Its rim was shaped like the rim of a cup, like a lily blossom. It could hold three thousand baths.|Retain thickness, both shape comparisons, and Chronicles’ three-thousand capacity.
