1:1|There was a man in the land of Uz named Job. He was a man of integrity, upright, fearing God and turning away from evil.|Retain the fourfold ethical description without claiming sinless perfection.
1:2|He had seven sons and three daughters.|Preserve the exact numbers and specified genders.
1:3|He owned seven thousand sheep, three thousand camels, five hundred pairs of oxen, and five hundred female donkeys, with a very large household workforce. He was the greatest of all the people of the east.|Keep all livestock counts, paired oxen, female donkeys, and regional distinction.
1:4|His sons would take turns holding banquets in their homes, each on his own day. They would invite their three sisters to eat and drink with them.|Leave each son’s day unspecified rather than asserting birthdays.
1:5|When a round of banquets was over, Job would send for them and consecrate them. He rose early in the morning and offered burnt offerings for each of them, thinking, “Perhaps my children have sinned and cursed God in their hearts.” Job did this regularly.|Preserve precautionary rather than proven guilt; render the blessing euphemism contextually.
1:6|One day the sons of God came to present themselves before the LORD, and the accuser came among them.|Retain the divine-council designation and the accuser’s title rather than assuming a personal name.
1:7|The LORD asked the accuser, “Where have you come from?” The accuser answered, “From roaming the earth and walking about on it.”|Keep the repeated movement and direct exchange.
1:8|The LORD said to the accuser, “Have you considered my servant Job? There is no one like him on earth: a man of integrity, upright, fearing God and turning away from evil.”|Repeat the narrator’s fourfold description in the LORD’s appraisal.
1:9|The accuser answered the LORD, “Does Job fear God for nothing?|Preserve the question about disinterested reverence, echoed by without cause in 2:3.
1:10|Have you not put a hedge around him, his household, and everything he owns? You have blessed the work of his hands, and his livestock have spread across the land.|Keep the protective hedge and expanding livestock images.
1:11|But stretch out your hand and touch everything he has. He will surely curse you to your face!”|Retain the hand and face imagery and contextual curse euphemism.
1:12|The LORD said to the accuser, “Everything he has is in your hands. But do not lay a hand on the man himself.” Then the accuser left the LORD’s presence.|Preserve permission and its explicit bodily limit without softening agency.
1:13|One day Job’s sons and daughters were eating and drinking wine in their oldest brother’s house.|Keep both sons and daughters and the precise gathering place.
1:14|A messenger came to Job and said, “The oxen were plowing and the female donkeys were grazing nearby,|Begin the report before the calamity, preserving the ordinary work scene.
1:15|when the Sabeans attacked and carried them off. They killed the workers with the sword. I alone escaped to tell you.”|Keep human deaths and the survivor refrain alongside property loss.
1:16|While he was still speaking, another messenger came and said, “Fire from God fell from heaven, burning up the sheep and the workers. I alone escaped to tell you.”|Preserve the messenger’s attribution of the fire, not a new narrator explanation.
1:17|While he was still speaking, another messenger came and said, “The Chaldeans formed three raiding bands, swept down on the camels, and carried them off. They killed the workers with the sword. I alone escaped to tell you.”|Retain the three bands and repeated deaths and survivor formula.
1:18|While he was still speaking, another messenger came and said, “Your sons and daughters were eating and drinking wine in their oldest brother’s house,|Repeat the opening domestic scene as the fourth report begins.
1:19|when a great wind came across the wilderness and struck the house’s four corners. It collapsed on the young people, and they died. I alone escaped to tell you.”|Render the collective youths to include the daughters and preserve all four corners.
1:20|Job rose, tore his robe, and shaved his head. Then he fell to the ground and worshiped.|Keep grief’s bodily acts alongside worship rather than treating them as opposites.
1:21|He said, “Naked I came from my mother’s womb,\nand naked I will return there.\nThe LORD gave, and the LORD has taken away.\nBlessed be the name of the LORD.”|Preserve the puzzling return there and the familiar balanced blessing without forced novelty.
1:22|Through all this, Job did not sin or charge God with wrongdoing.|Retain the narrator’s limited assessment of Job’s response.
2:1|Another day the sons of God came to present themselves before the LORD. The accuser also came among them to present himself before the LORD.|Repeat the council scene and the accuser’s explicitly stated presentation.
2:2|The LORD asked the accuser, “Where have you come from?” He answered, “From roaming the earth and walking about on it.”|Preserve the repeated exchange from the first scene.
2:3|The LORD said, “Have you considered my servant Job? There is no one like him on earth: a man of integrity, upright, fearing God and turning away from evil. He still holds firmly to his integrity, though you incited me against him to destroy him without cause.”|Keep the disturbing divine admission and without cause; do not explain it away.
2:4|The accuser answered the LORD, “Skin for skin! A man will give everything he has for his own life.|Retain the opaque proverb and its following explanation without inventing an origin.
2:5|But stretch out your hand and touch his bone and flesh. He will surely curse you to your face!”|Keep bodily specificity and the repeated challenge.
2:6|The LORD said to the accuser, “He is in your hands. Only spare his life.”|State the new permission and remaining limit plainly.
