105:1|Give thanks to the LORD; call on his name.\nMake his deeds known among the peoples.|Preserves invocation and outward witness as separate imperatives.
105:2|Sing to him; make music for him.\nTell of all his wonders.|Retains both musical verbs and the scope of wonders.
105:3|Take pride in his holy name.\nLet those who seek the LORD rejoice in their hearts.|Locates boasting in the name and joy in seekers' hearts.
105:4|Seek the LORD and his strength;\nseek his presence always.|Renders seeking the face as seeking presence, retaining repetition.
105:5|Remember the wonders he has done,\nhis signs and the judgments he has spoken,|Keeps three objects of remembrance and the spoken judgments.
105:6|you offspring of Abraham his servant,\nyou children of Jacob, his chosen ones.|Preserves the two ancestral addresses and servant/chosen distinction.
105:7|He is the LORD our God;\nhis judgments reach throughout the earth.|Retains identification and worldwide judgment.
105:8|He remembers his covenant forever,\nthe word he commanded for a thousand generations,|Keeps commanded word, covenant, and thousand-generation horizon.
105:9|the covenant he made with Abraham,\nthe oath he swore to Isaac.|Carries the preceding syntax through the two ancestors.
105:10|He established it for Jacob as a decree,\nfor Israel as an everlasting covenant,|Preserves parallel names and decree/covenant terminology.
105:11|saying, “I will give you the land of Canaan\nas your allotted inheritance.”|Retains gift, named land, and measured inheritance image.
105:12|When they were few in number,\nvery few, and living there as foreigners,|Preserves intensified smallness and resident-alien status.
105:13|they wandered from nation to nation,\nfrom one kingdom to another people.|Keeps both forms of movement without supplying destinations.
105:14|He let no one oppress them;\nfor their sake he rebuked kings:|Retains protective action and rebuked rulers.
105:15|“Do not touch my anointed ones;\ndo not harm my prophets.”|Keeps plural anointed ones and prophetic designation.
105:16|He called a famine down on the land\nand broke every staff of bread that sustained them.|Preserves divine agency and the bread-as-staff image.
105:17|He sent a man ahead of them:\nJoseph, who was sold as a slave.|Makes Joseph's enslavement explicit without erasing providential framing.
105:18|They hurt his foot with shackles;\nhis neck was put in iron,|Follows the singular read form of foot and physical restraint idiom.
105:19|until his word came true.\nThe LORD’s utterance tested him.|Leaves the antecedent of his word open and retains testing.
105:20|The king sent for him and set him free;\nthe ruler of peoples released him.|Retains the parallel descriptions of release.
105:21|He made him master of his household\nand ruler over all he owned,|Keeps household and possessions as distinct jurisdictions.
105:22|to bind his princes as he wished\nand teach his elders wisdom.|Retains the difficult binding verb rather than replacing it with instruction.
105:23|Then Israel came to Egypt;\nJacob lived as a foreigner in the land of Ham.|Maintains ancestral parallelism and ancient name Ham.
105:24|God made his people very fruitful\nand stronger than their foes.|Clarifies divine subject without changing fertility and strength claims.
105:25|He turned their hearts to hate his people,\nto deal deceitfully with his servants.|Preserves the troubling divine agency and both hostile actions.
105:26|He sent Moses his servant\nand Aaron, whom he had chosen.|Keeps the differentiated descriptions of Moses and Aaron.
105:27|They performed his signs among them,\nhis wonders in the land of Ham.|Retains plural agents and the parallel location.
105:28|He sent darkness, and it grew dark;\nthey did not rebel against his word.|Preserves the negative and leaves the plural subject unexpanded.
105:29|He turned their waters into blood\nand killed their fish.|Keeps the direct divine actions and their victims.
105:30|Their land swarmed with frogs,\neven in the chambers of their kings.|Retains royal chambers and plural kings.
105:31|He spoke, and swarms of flies came,\nand gnats throughout their territory.|Preserves speech as cause and two pests.
105:32|He gave them hail in place of rain,\nflaming fire across their land.|Retains rain's reversal and fire imagery.
105:33|He struck their vines and fig trees\nand shattered the trees of their territory.|Keeps both named crops and wider tree destruction.
105:34|He spoke, and locusts came,\ndevouring locusts beyond counting.|Retains the second locust designation and uncountable number.
105:35|They ate every plant in their land\nand consumed the produce of their ground.|Preserves the two comprehensive descriptions of consumption.
105:36|He struck every firstborn in their land,\nthe first yield of all their strength.|Keeps firstborn deaths and the reproductive-strength image.
105:37|He brought his people out with silver and gold;\nno one among his tribes stumbled.|Retains possessions and the absence of stumbling.
105:38|Egypt was glad when they left,\nfor dread of them had fallen on it.|Preserves Egypt's personification and the stated reason for relief.
105:39|He spread a cloud as a covering\nand fire to give light at night.|Keeps covering and illumination distinct.
105:40|His people asked, and he brought quail;\nhe satisfied them with bread from heaven.|Renders the singular collective request in natural English.
105:41|He opened a rock, and water gushed out;\nit flowed through dry places like a river.|Preserves opening, gushing, and river in arid ground.
105:42|For he remembered his holy word\nand Abraham his servant.|Keeps remembrance tied to both promise and servant.
105:43|He brought his people out with joy,\nhis chosen ones with shouts of celebration.|Retains parallel people/chosen and audible rejoicing.
105:44|He gave them the lands of nations;\nthey inherited what other peoples had labored for,|Preserves transfer of land and others' labor without softening conquest.
105:45|so that they would keep his decrees\nand guard his instructions.\nPraise YAH!|Retains the purpose clause, two instruction terms, and short divine name.
106:1|Praise YAH!\nGive thanks to the LORD, for he is good;\nhis faithful love lasts forever.|Preserves both divine-name forms and the recurring thanksgiving formula.
106:2|Who can tell all the LORD’s mighty deeds\nor make all his praise heard?|Keeps the rhetorical question and totality of praise.
106:3|Happy are those who keep justice,\nwho do what is right at every moment.|Retains justice, enacted righteousness, and continual practice.
106:4|Remember me, LORD, when you show favor to your people;\ncome to my aid when you save them,|Preserves singular plea within communal favor.
106:5|so I may see your chosen ones prosper,\nrejoice in your nation’s joy,\nand share the pride of your own people.|Keeps the three desired participations and inheritance-community sense.
106:6|We have sinned, just as our ancestors did;\nwe have done wrong; we have acted wickedly.|Retains communal confession with ancestral continuity and three verbs.
