1:1|From Paul and Timothy, slaves of Christ Jesus, to all the saints in Christ Jesus at Philippi, together with the overseers and deacons.|Keeps both senders, slave status, the whole community and its named offices.
1:2|Grace and peace to you from God our Father and the Lord Jesus Christ.|Retains the compact blessing and its two named sources without gratuitous rewording.
1:3|I thank my God whenever I remember you.|Makes the remembrance idiom natural; the alternative direction is noted.
1:4|In every prayer for all of you, I always pray with joy|Keeps every/all/always emphasis and connects the reason in the following verse.
1:5|because of your partnership in the good news from the first day until now.|Preserves partnership as continuing participation rather than mere financial support.
1:6|I am sure of this: the one who began a good work among you will bring it to completion by the day of Christ Jesus.|Keeps divine initiative, communal scope and the named future day.
1:7|It is right for me to feel this way about all of you, because I hold you in my heart. All of you share in grace with me, both in my imprisonment and in defending and confirming the good news.|Splits the long sentence while preserving all, shared grace and both settings.
1:8|God is my witness to how I long for all of you with the deep affection of Christ Jesus.|Expresses the bodily affection idiom without reducing the intensity or its Christ relation.
1:9|And this is my prayer: that your love may overflow more and more in knowledge and every kind of discernment,|Keeps increasing love joined to knowledge and perception.
1:10|so that you can recognize what matters most and be sincere and blameless for the day of Christ,|Makes the purpose and discernment clear while retaining the future horizon.
1:11|filled with the fruit of righteousness that comes through Jesus Christ, to God's glory and praise.|Keeps the fruit image, mediated righteousness and divine glory.
1:12|I want you to know, brothers and sisters, that what has happened to me has actually advanced the good news.|Preserves the unexpected advance through adverse events and the inclusive community address.
1:13|It has become clear throughout the whole imperial guard, and to everyone else, that I am in chains because of Christ.|Retains the imprisonment and its Christ-related cause; guard/place ambiguity is noted.
1:14|And most of the brothers and sisters, gaining confidence in the Lord through my chains, now dare more than ever to speak the word without fear.|Keeps most rather than many, the causal chains and increased boldness.
1:15|Some indeed preach Christ out of envy and rivalry, while others do so out of goodwill.|Preserves opposed motives without changing the shared proclamation.
1:16|The latter act out of love, knowing that I am placed here to defend the good news.|Clarifies the latter referent while keeping appointed/placed language open.
1:17|The others proclaim Christ out of selfish ambition, without sincere motives, thinking they can add to my distress in prison.|Retains the harmful intention and its relation to imprisonment.
1:18|What does it matter? In every way, whether as a pretense or in truth, Christ is being proclaimed, and in this I rejoice. Yes, I will go on rejoicing,|Preserves the rhetorical question and transition from present to future joy.
1:19|because I know that through your prayers and the help of the Spirit of Jesus Christ, this will lead to my salvation.|Retains salvation rather than guaranteeing release from prison and keeps both means.
1:20|My eager expectation and hope is that I will not be put to shame in any way, but that with complete boldness, now as always, Christ will be magnified in my body, whether by life or by death.|Keeps bodily witness and both possible outcomes without resolving the tension.
1:21|For to me, living is Christ and dying is gain.|Preserves the aphorism's terse parallelism.
1:22|But if I go on living in the flesh, that means fruitful work for me. Which I would choose, I do not know.|Makes the conditional understandable while retaining flesh and unresolved choice.
1:23|I am pulled in both directions. I long to depart and be with Christ, for that is far better;|Carries the pressure and comparative intensity without explaining the manner of departure.
1:24|yet remaining in the flesh is more necessary for your sake.|Retains the community's need as the counterweight to personal desire.
1:25|Convinced of this, I know that I will remain and continue with all of you for your progress and joy in faith,|Keeps confidence, continued presence and the two purposes.
1:26|so that your boasting in Christ Jesus may overflow because of me when I am with you again.|Preserves boasting located in Christ and occasioned by Paul's return.
1:27|Only, live as citizens worthy of the good news of Christ. Then, whether I come and see you or remain absent, I may hear that you stand firm in one spirit, struggling together with one soul for the faith of the good news,|Retains civic language, common struggle and spirit/soul imagery without deciding the spirit's referent.
1:28|unafraid of your opponents in any way. This is a sign to them of destruction, but of your salvation—and this comes from God.|Keeps opposed outcomes and divine origin without specifying the opponents.
1:29|For you have been given the privilege, for Christ's sake, not only of believing in him but also of suffering for him.|Makes the gracious-gift construction audible without making all suffering the same kind.
1:30|You are engaged in the same struggle that you saw in me and now hear that I still face.|Preserves the shared struggle across past sight and present report.
2:1|So if there is any encouragement in Christ, any comfort from love, any sharing in the Spirit, any tenderness and compassion,|Retains the repeated conditional appeal and four relational grounds.
2:2|make my joy complete: think in harmony, share the same love, be united in soul and of one mind.|Makes the appeal natural while retaining love, soul and repeated common-mindedness.
2:3|Do nothing out of selfish ambition or empty pride. Instead, in humility regard others as more important than yourselves.|Preserves the sharp contrast and comparative valuation of others.
2:4|Each of you should look beyond your own interests to the interests of others as well.|Keeps the also of the source rather than denying all concern for one's own needs.
2:5|Let this be your way of thinking together, the way of Christ Jesus:|Keeps the communal mindset and connection with Christ; alternative relation is noted.
2:6|Though he was in the form of God,\nhe did not regard equality with God\nas something to exploit.|Retains form and equality while selecting exploitation with the alternative noted.
2:7|Instead, he emptied himself,\ntaking the form of a slave,\nbecoming like human beings.\nAnd being found in human form,|Keeps emptying unexplained and connects it to slave form and human likeness.
2:8|he humbled himself\nand became obedient to the point of death—\neven death on a cross.|Preserves the downward movement and climactic specification of crucifixion.
2:9|That is why God raised him to the highest place\nand gave him the name\nabove every name,|Keeps the divine action as response and the unequaled name unnamed here.
2:10|so that at the name of Jesus\nevery knee should bend—\nin heaven, on earth and beneath the earth—|Retains the threefold cosmic range rather than compressing it to everyone.
2:11|and every tongue confess\nthat Jesus Christ is Lord,\nto the glory of God the Father.|Preserves confession, the Lord title and its stated divine purpose.
2:12|So then, my beloved, just as you have always obeyed, work out your own salvation with fear and trembling—not only when I am present, but much more now while I am absent.|Keeps the plural community's work, fear and trembling, and the presence/absence contrast.
2:13|For God is at work in you—in your willing as well as your doing—for his good pleasure.|Makes the two divine workings audible while keeping communal/inward scope open in the note.
2:14|Do everything without grumbling or arguing,|Preserves the comprehensive instruction and both kinds of discord.
2:15|so that you may be blameless and innocent, God's children without blemish in the midst of a crooked and distorted generation. Among them you shine like lights in the world,|Keeps the purpose, child identity and light image within the difficult generational language.
2:16|holding firmly to the word of life. Then I can boast on the day of Christ that I did not run in vain or labor in vain.|Retains holding/word and the repeated in-vain clauses with an alternative note.
2:17|But even if I am being poured out as a drink offering over the sacrifice and service of your faith, I rejoice and share my joy with all of you.|Keeps the sacrificial image and communal faith without defining the pouring out as completed death.
2:18|You too should rejoice in the same way and share your joy with me.|Preserves the reciprocal rejoicing.
2:19|I hope in the Lord Jesus to send Timothy to you soon, so that I too may be encouraged when I learn how you are.|Retains hope qualified in the Lord and the desired return of news.
2:20|I have no one else of his spirit who will take a sincere interest in your welfare.|Conveys like-souled concern without turning the comparison into a universal judgment.
2:21|For all the others seek their own interests, not those of Jesus Christ.|Retains the source's forceful contrast without inserting exceptions.
2:22|But you know Timothy's proven character. Like a child with a father, he has served with me as a slave for the good news.|Keeps proven service, familial comparison and the slave verb without making Paul his master.
2:23|So I hope to send him as soon as I see how things turn out for me.|Preserves the conditional timing rather than promising a definite date.
2:24|And I am confident in the Lord that I myself will come soon.|Retains the personal visit and its confidence in the Lord.
2:25|Still, I thought it necessary to send you Epaphroditus—my brother, fellow worker and fellow soldier, and your messenger and minister to my needs.|Keeps all five roles and their distinct relational directions.
2:26|He has been longing for all of you and was distressed because you heard that he was ill.|Preserves his concern over their hearing, not only over illness itself.
2:27|Indeed, he was ill and nearly died. But God had mercy on him, and not only on him but also on me, sparing me sorrow upon sorrow.|Keeps near death, mercy to both people and accumulating grief.
2:28|So I am all the more eager to send him, so that seeing him again may bring you joy and lessen my sorrow.|Makes the epistolary sending natural while retaining both emotional results.
2:29|Welcome him in the Lord with all joy, and hold people like him in honor,|Preserves the command's extension beyond the one messenger.
2:30|because he came close to death for Christ's work, risking his life to provide the service you could not give me.|Keeps risk, Christ's work and the practical lack without alleging their unwillingness.
3:1|Finally, my brothers and sisters, rejoice in the Lord. Writing the same things to you is no burden to me, and it is a safeguard for you.|Retains repeated instruction as protective and the familial address.
3:2|Watch out for the dogs! Watch out for the evil workers! Watch out for those who mutilate the flesh!|Preserves the triple warning, harsh animal image and circumcision wordplay in a note.
3:3|For we are the circumcision: we worship by God's Spirit, boast in Christ Jesus and put no confidence in the flesh,|Keeps the community claim and the three defining participles.
3:4|though I too have grounds for confidence in the flesh. If anyone else thinks they have such grounds, I have more:|Retains the flesh refrain and the comparative challenge.
3:5|circumcised on the eighth day, of the people of Israel, the tribe of Benjamin, a Hebrew born of Hebrews; as to the law, a Pharisee;|Preserves every biographical marker and the eighth day.
3:6|as to zeal, a persecutor of the church; as to righteousness under the law, blameless.|Keeps persecution explicit alongside the claim of legal blamelessness.
3:7|But whatever counted as gains for me, I have counted as loss because of Christ.|Retains the accounting reversal and plural gains to singular loss.
3:8|More than that, I count everything as loss compared with the surpassing worth of knowing Christ Jesus my Lord. For him I have lost everything, and I count it as refuse so that I may gain Christ|Keeps the intensifying everything and the offensive discard image with its range in a note.
3:9|and be found in him, having no righteousness of my own from the law, but the righteousness that comes through Christ's faithfulness, the righteousness from God on the basis of faith.|Preserves both faith expressions and records the consequential alternative faith in Christ.
3:10|I want to know him, the power of his resurrection and the sharing of his sufferings, being shaped into the likeness of his death,|Retains knowing, power, participation and conformity without making suffering disappear.
3:11|if somehow I may reach the resurrection from the dead.|Keeps the source's tentative reaching rather than supplying certainty.
3:12|Not that I have already obtained this or have already been made perfect. But I press on to take hold of it, because Christ has taken hold of me.|Preserves the repeated grasping language and the incomplete attainment.
3:13|Brothers and sisters, I do not consider that I have taken hold of it. But one thing I do: forgetting what lies behind and stretching toward what lies ahead,|Keeps the repeated denial and bodily reaching image.
3:14|I press on toward the goal, for the prize of God's upward call in Christ Jesus.|Preserves goal, prize and upward call without explaining the prize beyond the text.
3:15|Let all of us who are mature think this way. And if you think differently about anything, God will reveal that to you too.|Keeps the mature/perfect word connection and room for differing thought.
3:16|Only, let us keep in step with what we have already attained.|Follows the short pinned reading without adding the longer rule or mindset clauses.
3:17|Join in following my example, brothers and sisters, and pay attention to those who live by the pattern you have in us.|Keeps the shift from my to us and the community's attention to examples.
3:18|For many live as enemies of Christ's cross. I have often told you about them, and now I tell you even with tears.|Retains the accusation as the speaker's grief-laden statement.
3:19|Their end is destruction, their god is their belly, and their glory is in their shame. Their minds are set on earthly things.|Keeps all four claims and the bodily belly metaphor.
3:20|But our citizenship is in heaven, and from there we eagerly await a Savior, the Lord Jesus Christ.|Preserves civic identity, waiting and the full title without adding escape imagery.
3:21|He will transform our lowly body to be like his glorious body, by the power that enables him to bring all things under his rule.|Keeps bodily transformation and its relation to universal subjection.
4:1|So, my beloved brothers and sisters whom I long for, my joy and crown, stand firm in the Lord in this way, my beloved.|Preserves repeated affection, longing and the crown image.
4:2|I appeal to Euodia, and I appeal to Syntyche: be of one mind in the Lord.|Keeps equal repeated appeals to both named women.
4:3|Yes, I ask you too, my true companion, help these women. They struggled beside me for the good news, along with Clement and the rest of my fellow workers, whose names are in the book of life.|Retains the women's active labor, named colleague and the book image without inventing the companion's identity.
4:4|Rejoice in the Lord always. I will say it again: rejoice!|Retains the deliberately repeated imperative.
4:5|Let everyone know your gentleness. The Lord is near.|Keeps universal visibility and the open spatial/temporal nearness.
4:6|Do not be anxious about anything. Instead, in everything, with prayer, petition and thanksgiving, make your requests known to God.|Preserves anything/everything and all three modes of address without adding diagnosis or advice.
4:7|And God's peace, which surpasses all understanding, will guard your hearts and your minds in Christ Jesus.|Keeps incomprehensible peace and the guarding image over both hearts and minds.
4:8|Finally, brothers and sisters, whatever is true, honorable, just, pure, lovely or commendable—if anything is excellent, if anything deserves praise—give these things your attention.|Retains all six qualities and both conditional values in readable sequence.
4:9|Put into practice what you learned and received and heard and saw in me, and the God of peace will be with you.|Preserves all four forms of reception and the God-of-peace promise.
4:10|I rejoiced greatly in the Lord that your concern for me has blossomed again. You were concerned before, but had no opportunity to act.|Keeps the flourishing image and explicitly avoids blaming them for the interruption.
4:11|I am not saying this because I am in need, for I have learned to be content in whatever circumstances I face.|Retains learned contentment and the speaker's qualification of his thanks.
4:12|I know how to live with little, and I know how to have plenty. In every situation I have learned the secret: being well fed or hungry, having plenty or going without.|Keeps the paired bodily and economic conditions rather than a generalized success claim.
4:13|I have strength for all things through the one who strengthens me.|Retains the broad all things expression and the unnamed strengthening agent; immediate circumstances remain in a note.
4:14|Still, you did well to share in my distress.|Keeps the corrective still and their participation in hardship.
4:15|You Philippians know that in the early days of the good news, when I left Macedonia, no church shared with me in the account of giving and receiving except you alone.|Retains place, time, unique partnership and the accounting metaphor.
4:16|Even in Thessalonica, you sent help for my needs more than once.|Keeps the named location and the idiomatic repeated provision.
4:17|It is not the gift I seek, but the fruit that grows to your account.|Preserves fruit and account imagery together rather than reducing it to money.
4:18|I have received everything in full and have more than enough. I am well supplied now that I have received your gifts from Epaphroditus—a fragrant aroma, an acceptable sacrifice, pleasing to God.|Retains receipt language, the messenger and all sacrificial descriptions.
4:19|And my God will meet every need of yours according to his riches in glory in Christ Jesus.|Keeps every need, God's measure of supply and the relation to Christ.
4:20|To our God and Father be glory forever and ever. Amen.|Preserves the doxology's single addressee and unending scope.
4:21|Greet every saint in Christ Jesus. The brothers and sisters with me send you greetings.|Keeps each recipient and the distinct nearby sending group.
4:22|All the saints send you greetings, especially those of Caesar's household.|Preserves the whole group and the specified imperial household without identifying occupations.
4:23|The grace of the Lord Jesus Christ be with your spirit.|Retains the singular spirit addressed to the plural community and the short ending.
