1:1|Peter, an apostle of Jesus Christ, to the chosen temporary residents of the dispersion in Pontus, Galatia, Cappadocia, Asia and Bithynia,|Keeps author, apostolic role, alien identity and all five regions.
1:2|chosen according to the foreknowledge of God the Father, by the Spirit's sanctifying work, for obedience and sprinkling with Jesus Christ's blood: May grace and peace be multiplied to you.|Preserves triune structure, blood imagery and increased blessing.
1:3|Blessed be the God and Father of our Lord Jesus Christ! In his great mercy he gave us new birth into a living hope through Jesus Christ's resurrection from the dead,|Keeps blessing, rebirth, living hope and resurrection.
1:4|into an inheritance that cannot decay, be defiled or fade, kept in heaven for you,|Retains three negatives and guarded inheritance.
1:5|who are being guarded by God's power through faith for a salvation ready to be revealed in the last time.|Keeps divine guarding, faith's means and future disclosure.
1:6|You rejoice in this, though for a little while now, if necessary, you have been grieved by various trials,|Preserves joy and grief together and does not dismiss the suffering.
1:7|so that the tested genuineness of your faith—more precious than perishable gold tested by fire—may result in praise, glory and honor when Jesus Christ is revealed.|Keeps refining comparison, all three results and future revelation.
1:8|Though you have not seen him, you love him. Though you do not see him now, you believe in him and rejoice with indescribable and glorious joy,|Retains doubled sight contrast and intensified joy.
1:9|receiving the outcome of your faith: the salvation of your lives.|Renders souls as lives while keeping salvation as faith's end.
1:10|The prophets who prophesied about the grace that would come to you searched and investigated this salvation carefully.|Keeps prophetic effort and grace's audience.
1:11|They investigated what person or time the Spirit of Christ within them was indicating when he testified beforehand about Christ's sufferings and the glories to follow.|Retains uncertainty of timing/person, Spirit and suffering/glory sequence.
1:12|It was revealed to them that they were serving not themselves but you in the things now announced to you through those who brought you the good news by the Holy Spirit sent from heaven—things angels long to look into.|Keeps prophetic service, Spirit-sent proclamation and angelic desire.
1:13|Therefore, with the loins of your mind girded and fully sober, set your hope completely on the grace being brought to you when Jesus Christ is revealed.|Retains ancient clothing image, sobriety and future grace.
1:14|As obedient children, do not be shaped by the desires you formerly had in your ignorance.|Keeps family identity and former molding.
1:15|Instead, just as the one who called you is holy, be holy yourselves in all your conduct,|Preserves divine pattern and comprehensive life.
1:16|for it is written, “You will be holy, because I am holy.”|Keeps scriptural command and reason.
1:17|If you call on as Father the one who judges each person's work impartially, live with reverent fear during the time of your temporary residence.|Retains Father/judge tension, individual deeds and alien status.
1:18|You know that you were redeemed from the empty way of life handed down by your ancestors, not with perishable things such as silver or gold,|Keeps inherited conduct, ransom and precious-metal contrast.
1:19|but with Christ's precious blood, like that of an unblemished and spotless lamb.|Retains blood, value and sacrificial animal comparison.
1:20|He was known beforehand before the world's foundation but revealed at the end of the times for your sake.|Keeps pretemporal knowledge and late manifestation.
1:21|Through him you believe in God, who raised him from the dead and gave him glory, so that your faith and hope are in God.|Preserves mediation, resurrection, glory and divine-directed trust.
1:22|Since you have purified your lives by obedience to the truth for sincere family love, love one another earnestly from the heart.|Keeps purification, sibling love and intensity.
