1:1|Paul, Silvanus and Timothy, to the church of the Thessalonians in God the Father and the Lord Jesus Christ: Grace and peace to you.|Keeps all three senders, the community's twofold location and the concise blessing.
1:2|We always thank God for all of you, mentioning you in our prayers.|Preserves always/all emphasis and prayerful remembrance.
1:3|Before our God and Father, we continually remember your work produced by faith, your labor prompted by love and your endurance inspired by hope in our Lord Jesus Christ.|Keeps the three genitive pairs and their Christ-centered horizon.
1:4|Brothers and sisters loved by God, we know that he has chosen you,|Retains family address, divine love and election.
1:5|because our good news came to you not in word alone, but also in power, in the Holy Spirit and with deep conviction. You know what kind of people we became among you for your sake.|Preserves the threefold manner and points to embodied conduct.
1:6|You became imitators of us and of the Lord, receiving the word in severe affliction with joy from the Holy Spirit.|Keeps imitation, suffering and Spirit-given joy together.
1:7|As a result, you became an example to all the believers in Macedonia and Achaia.|Retains both regions and the community's representative role.
1:8|For the Lord's word rang out from you not only in Macedonia and Achaia, but your faith toward God has gone out everywhere, so that we need not say anything.|Keeps the sounding image, geographic expansion and rhetorical result.
1:9|They themselves report what kind of reception we had among you and how you turned to God from idols, to serve the living and true God|Preserves outsiders' report, conversion movement and slave-service verb.
1:10|and to wait for his Son from heaven, whom he raised from the dead—Jesus, who rescues us from the coming wrath.|Keeps waiting, resurrection, the personal name and future deliverance.
2:1|You yourselves know, brothers and sisters, that our coming to you was not empty.|Retains the appeal to shared knowledge and fruitlessness image.
2:2|Although we had already suffered and been mistreated in Philippi, as you know, our God gave us courage to speak his good news to you amid great struggle.|Keeps the named place, abuse, boldness and conflict.
2:3|For our appeal does not spring from error, impurity or deceit.|Preserves the three denied sources.
2:4|Instead, just as God approved us to be entrusted with the good news, so we speak—not to please people, but God, who tests our hearts.|Keeps divine testing before and during the entrusted speech.
2:5|For we never came with flattering speech, as you know, or with a pretext for greed—God is our witness.|Retains human knowledge, divine witness and both denied manipulations.
2:6|Nor did we seek glory from people, whether from you or from others.|Keeps the comprehensive denial and named audiences.
2:7|Though we could have asserted our weight as Christ's apostles, we became gentle among you, like a nursing mother tenderly caring for her own children.|Preserves apostolic claim and the explicitly maternal caregiving image.
2:8|Because we yearned for you, we were pleased to share with you not only God's good news but our own lives as well, since you had become dear to us.|Keeps intense affection and self-sharing beyond speech.
2:9|You remember our labor and hardship, brothers and sisters. Working night and day so as not to burden any of you, we proclaimed God's good news to you.|Retains bodily work, time span and financial purpose.
2:10|You are witnesses, and so is God, of how holy, just and blameless our conduct was toward you who believe.|Keeps dual witness and all three ethical claims.
