3:1|King Nebuchadnezzar made a gold statue, sixty cubits high and six cubits wide. He set it up on the plain of Dura in the province of Babylon.|Keeps the material, unusual proportions, and provincial setting explicit.
3:2|Then King Nebuchadnezzar summoned the satraps, prefects, governors, counselors, treasurers, judges, magistrates, and all the provincial officials to the dedication of the statue he had set up.|Preserves the full hierarchy rather than collapsing the ceremonial list.
3:3|So the satraps, prefects, governors, counselors, treasurers, judges, magistrates, and all the provincial officials assembled for the dedication of King Nebuchadnezzar’s statue. They stood before the statue Nebuchadnezzar had set up.|Repeats the offices and statue language to retain the scene’s ceremonial weight.
3:4|A herald called out loudly, “Peoples, nations, and languages, this is the command for you:|Keeps the threefold audience and direct proclamation.
3:5|When you hear the horn, pipe, lyre, trigon, harp, bagpipe, and every kind of music, fall down and worship the gold statue King Nebuchadnezzar has set up.|Retains six instrument names with identification uncertainty reserved for a note.
3:6|Anyone who does not fall down and worship will immediately be thrown into a blazing furnace.”|Preserves immediate lethal coercion and both required actions.
3:7|So when all the peoples heard the horn, pipe, lyre, trigon, harp, and every kind of music, all the peoples, nations, and languages fell down and worshiped the gold statue King Nebuchadnezzar had set up.|Keeps the shorter instrument list here rather than harmonizing it with verse5.
3:8|At that time some Chaldeans came forward and accused the Jews.|Renders the malicious-accusation idiom naturally without inventing a charge.
3:9|They said to King Nebuchadnezzar, “May the king live forever!|Preserves the formal wish introducing their accusation.
3:10|You, O king, issued a command that everyone who hears the horn, pipe, lyre, trigon, harp, bagpipe, and every kind of music must fall down and worship the gold statue.|Maintains the accusers’ full repetition of the decree.
3:11|Anyone who does not fall down and worship must be thrown into a blazing furnace.|Repeats the threatened punishment as part of their report.
3:12|But there are Jews you appointed to administer the province of Babylon—Shadrach, Meshach, and Abed-nego—who pay no attention to you, O king. They do not serve your god or worship the gold statue you set up.”|Follows the singular god in the reading note and names the appointees.
3:13|Nebuchadnezzar flew into a rage and ordered Shadrach, Meshach, and Abed-nego brought before him. The men were brought to the king.|Makes the summons and its execution clear while preserving the repetition.
3:14|Nebuchadnezzar asked them, “Is it true, Shadrach, Meshach, and Abed-nego, that you do not serve my gods or worship the gold statue I set up?|Retains the king’s plural gods, distinct from the preceding reading-note singular.
3:15|Now, if you are ready, when you hear the horn, pipe, lyre, trigon, harp, bagpipe, and every kind of music, fall down and worship the statue I made. But if you will not worship, you will immediately be thrown into a blazing furnace. What god could rescue you from my hand?”|Preserves the offer, repeated list, threat, and challenge without softening royal violence.
3:16|Shadrach, Meshach, and Abed-nego answered the king, “Nebuchadnezzar, we do not need to defend ourselves to you in this matter.|Keeps their direct address and refusal of a defense.
3:17|If that is so, our God whom we serve is able to rescue us from the blazing furnace, and he will rescue us from your hand, O king.|Retains the conditional opening and distinction between ability and the following assurance.
3:18|But even if not, know this, O king: we will not serve your god or worship the gold statue you set up.”|Leaves the conditional refusal terse and follows the singular divine designation in the reading note.
3:19|Nebuchadnezzar was filled with fury, and his expression changed toward Shadrach, Meshach, and Abed-nego. He ordered the furnace heated seven times hotter than usual.|Keeps the facial change and stated sevenfold heating.
3:20|He ordered some of the strongest men in his army to bind Shadrach, Meshach, and Abed-nego and throw them into the blazing furnace.|Preserves the soldiers’ strength and the order to bind the three men.
