145:1|A song of praise. Of David.\nI will exalt you, my God and King,\nand bless your name forever and ever.|Keeps praise title, royal address, and enduring blessing.
145:2|Every day I will bless you\nand praise your name forever and ever.|Preserves daily and everlasting rhythms.
145:3|The LORD is great and worthy of abundant praise;\nhis greatness is beyond searching out.|Keeps praise and unsearchable greatness.
145:4|One generation commends your works to another;\nthey tell of your mighty deeds.|Preserves generational transmission.
145:5|I will ponder the glorious splendor of your majesty\nand the accounts of your wonders.|Keeps layered majesty and narrated wonders.
145:6|They speak of the power of your fearsome acts;\nI will recount your greatness.|Follows singular read form greatness and preserves they/I movement.
145:7|They pour out remembrance of your abundant goodness\nand sing joyfully of your righteousness.|Preserves overflowing speech and righteous praise.
145:8|The LORD is gracious and compassionate,\nslow to anger and great in faithful love.|Keeps the recurring divine-character formula.
145:9|The LORD is good to all;\nhis compassion reaches all he has made.|Preserves broad creaturely scope.
145:10|All you have made will thank you, LORD;\nyour faithful ones will bless you.|Keeps all works and faithful ones distinct.
145:11|They will speak of your kingdom’s glory\nand tell of your might,|Carries speech toward its purpose in the next verse.
145:12|to make his mighty deeds known to humanity\nand the glorious splendor of his kingdom.|Preserves shift from your to his.
145:13|Your kingdom is a kingdom for all ages;\nyour rule lasts through every generation.|Follows pinned Hebrew without adding the absent nun line.
145:14|The LORD supports all who fall\nand raises all who are bowed down.|Keeps both all clauses and bodily reversal.
145:15|The eyes of all look to you in hope;\nyou give them their food at the right time.|Preserves expectant eyes and timely feeding.
145:16|You open your hand\nand satisfy the desire of every living thing.|Keeps open hand and nonhuman-inclusive life.
145:17|The LORD is righteous in all his ways\nand faithful in all he does.|Preserves ways/deeds and both attributes.
145:18|The LORD is near to all who call on him,\nto all who call on him in truth.|Keeps repeated call with qualifying truth.
145:19|He fulfills the desire of those who fear him;\nhe hears their cry and saves them.|Preserves desire, hearing, and rescue.
145:20|The LORD guards all who love him,\nbut he destroys all the wicked.|Keeps protective and destructive actions explicit.
145:21|My mouth will speak the LORD’s praise;\nlet all flesh bless his holy name forever and ever.|Preserves bodily voice and all-flesh invitation.
146:1|Praise **YAH**!\nPraise the LORD, my whole being.|Retains both divine-name forms and self-address.
146:2|I will praise the LORD as long as I live;\nI will make music for my God while I have breath.|Keeps lifelong praise in two parallel clauses.
146:3|Do not put your trust in nobles,\nin a human being who cannot save.|Preserves authority and mortality as unreliable rescue.
146:4|His breath departs; he returns to his ground.\nThat very day his plans perish.|Keeps breath/ground and same-day loss of plans.
146:5|Happy is the one whose help is the God of Jacob,\nwhose hope rests on the LORD his God,|Preserves ancestral identity and help/hope pair.
146:6|the maker of heaven and earth,\nthe sea and everything in them,\nwho keeps faith forever,|Keeps creation's scope and continuing fidelity.
146:7|who brings justice to the oppressed\nand gives bread to the hungry.\nThe LORD sets prisoners free.|Preserves concrete justice, food, and release.
146:8|The LORD opens the eyes of the blind;\nthe LORD raises those bowed down;\nthe LORD loves the righteous.|Keeps three repeated divine names and distinct acts.
146:9|The LORD guards resident foreigners;\nhe sustains the fatherless and the widow,\nbut he frustrates the way of the wicked.|Preserves three vulnerable groups and reversed wicked path.
146:10|The LORD will reign forever,\nyour God, Zion, through every generation.\nPraise **YAH**!|Keeps address to Zion and concluding short name.
147:1|Praise **YAH**!\nHow good it is to make music for our God;\nhow pleasant and fitting praise is!|Preserves goodness, pleasure, and fitting praise.
147:2|The LORD rebuilds Jerusalem;\nhe gathers Israel’s scattered people.|Keeps city restoration and displaced people together.
147:3|He heals the brokenhearted\nand binds up their wounds.|Retains inward hurt and bodily care imagery.
147:4|He counts the stars\nand calls each one by name.|Preserves counting and individual naming.
147:5|Our Lord is great and mighty in power;\nhis understanding is beyond measure.|Keeps Adonai and uncountable understanding.
147:6|The LORD sustains the humble\nbut brings the wicked down to the ground.|Preserves social reversal and forceful abasement.
147:7|Sing to the LORD with thanksgiving;\nmake music for our God on the lyre.|Keeps both musical acts and instrument.
147:8|He covers the heavens with clouds,\nprepares rain for the earth,\nand makes grass grow on the mountains.|Preserves weather-to-growth sequence.
147:9|He gives animals their food\nand feeds the young ravens when they cry.|Keeps nonhuman provision and crying birds.
147:10|He does not delight in the horse’s strength\nor take pleasure in a man’s legs.|Retains concrete military/athletic strength images.
147:11|The LORD takes pleasure in those who fear him,\nwho wait in hope for his faithful love.|Keeps fear and hopeful waiting together.
147:12|Jerusalem, extol the LORD;\nZion, praise your God.|Preserves paired city addresses.
147:13|For he strengthens the bars of your gates\nand blesses your children within you.|Keeps defense and inhabitants' flourishing.
147:14|He establishes peace within your borders\nand satisfies you with the finest wheat.|Preserves territory, peace, and rich food.
147:15|He sends his utterance to the earth;\nhis word runs swiftly.|Keeps spoken command personified as runner.
147:16|He gives snow like wool\nand scatters frost like ashes.|Preserves two familiar-material comparisons.
147:17|He hurls his ice like crumbs;\nwho can stand before his cold?|Keeps ice fragments and rhetorical question.
147:18|He sends his word and melts them;\nhe makes his wind blow, and water flows.|Preserves thaw's speech/wind sequence.
147:19|He declares his words to Jacob,\nhis decrees and judgments to Israel.|Follows plural read form words and distinct instruction terms.
147:20|He has not done this for any other nation;\nthey do not know his judgments.\nPraise **YAH**!|Keeps Israel's particular gift without adding conclusions about outsiders.
148:1|Praise **YAH**!\nPraise the LORD from the heavens;\npraise him in the heights.|Preserves short/full names and heavenly setting.
148:2|Praise him, all his messengers;\npraise him, all his armies.|Follows plural read form armies and preserves both calls.
148:3|Praise him, sun and moon;\npraise him, all you shining stars.|Keeps addressed heavenly lights.
148:4|Praise him, highest heavens,\nand you waters above the heavens.|Preserves ancient upper-water image.
148:5|Let them praise the name of the LORD,\nfor he commanded, and they were created.|Keeps creation by command as reason.
148:6|He established them forever and ever;\nhe gave a decree that will not pass away.|Takes enduring decree reading while noting alternate subject.
148:7|Praise the LORD from the earth,\nyou sea monsters and all the depths,|Keeps monsters and watery deeps as summoned creatures.
148:8|fire and hail, snow and mist,\nstorm wind carrying out his word,|Preserves varied weather and obedient wind.
148:9|mountains and all hills,\nfruit trees and all cedars,|Keeps terrain and cultivated/wild trees.
148:10|wild animals and all livestock,\ncreeping creatures and winged birds,|Preserves four animal groups.
148:11|earth’s kings and all peoples,\nrulers and all the earth’s judges,|Keeps ordinary peoples amid governing groups.
148:12|young men and young women together,\nold people and children.|Preserves sex and age pairings.
148:13|Let them praise the name of the LORD,\nfor his name alone is exalted;\nhis majesty is above earth and heaven.|Keeps sole exaltation and cosmic scope.
148:14|He has raised a horn for his people,\npraise for all his faithful ones,\nfor the people of Israel, the people close to him.\nPraise **YAH**!|Retains horn image and close covenant people.
149:1|Praise **YAH**!\nSing a new song to the LORD,\nhis praise in the assembly of his faithful ones.|Preserves new song and gathered community.
149:2|Let Israel rejoice in its maker;\nlet Zion’s children celebrate their king.|Keeps maker/king and Israel/Zion parallels.
149:3|Let them praise his name with dancing\nand make music for him with tambourine and lyre.|Preserves embodied celebration and both instruments.
149:4|For the LORD delights in his people;\nhe adorns the humble with salvation.|Keeps delight and clothing/adornment image.
149:5|Let his faithful ones exult in honor\nand shout for joy on their beds.|Preserves surprising bed setting rather than replacing it with battlefield.
149:6|Let high praises of God be in their throats\nand a double-edged sword in their hands,|Keeps praise and weapon together without spiritualizing sword.
149:7|to carry out vengeance on the nations\nand punishment on the peoples,|Preserves punitive purpose and plural populations.
149:8|to bind their kings with chains\nand their nobles with iron shackles,|Keeps rulers' confinement and iron restraints.
149:9|to carry out on them the written judgment.\nThis is honor for all his faithful ones.\nPraise **YAH**!|Preserves written judgment without inventing its documentary reference.
150:1|Praise **YAH**!\nPraise God in his sanctuary;\npraise him in his mighty expanse.|Keeps holy place and cosmic expanse distinct.
150:2|Praise him for his mighty deeds;\npraise him according to his immense greatness.|Preserves deeds and greatness as grounds.
150:3|Praise him with a ram’s-horn blast;\npraise him with harp and lyre.|Keeps shofar and two stringed instruments.
150:4|Praise him with tambourine and dancing;\npraise him with strings and pipe.|Preserves dance and distinct musical groupings.
150:5|Praise him with ringing cymbals;\npraise him with crashing cymbals.|Keeps repeated instrument and intensified sound.
150:6|Let everything that breathes praise **YAH**.\nPraise **YAH**!|Preserves broad breathing-life invitation and both short names.
