7:1|Or do you not know, brothers and sisters—for I am speaking to people who know the law—that the law rules over a person only as long as that person lives?|Preserves the rhetorical opening and the law's time-bounded authority over a living person.
7:2|For a married woman is bound by law to her husband while he is alive, but if her husband dies, she is released from the law concerning her husband.|Keeps the marriage illustration and the repeated husband language explicit.
7:3|So while her husband is alive, she will be called an adulteress if she belongs to another man. But if her husband dies, she is free from that law and is not an adulteress if she belongs to another man.|States both sides of the legal analogy without softening the specific gendered example.
7:4|In the same way, my brothers and sisters, you also were put to death with respect to the law through the body of Christ, so that you might belong to another—to the one raised from the dead—in order that we might bear fruit for God.|Retains the death, belonging, resurrection, and fruit metaphors in their sequence.
7:5|For when we were in the flesh, sinful passions aroused through the law were at work in our members to bear fruit for death.|Preserves flesh, bodily members, and the grim fruit-for-death image.
7:6|But now we have been released from the law, having died to what held us, so that we serve in the newness of the Spirit and not in the oldness of the written code.|Distinguishes newness of Spirit from oldness of letter without erasing service language.
7:7|What then shall we say? Is the law sin? Absolutely not! Yet I would not have known sin except through the law. For I would not have known coveting if the law had not said, “Do not covet.”|Keeps Paul's forceful denial and the commandment's diagnostic role.
7:8|But sin seized an opportunity through the commandment and produced in me every kind of coveting. For apart from the law, sin is dead.|Personifies sin as exploiting an opening and preserves the broad scope of desire.
7:9|I once was alive apart from the law, but when the commandment came, sin sprang to life,|Maintains the abrupt autobiographical first-person voice without resolving its identity.
7:10|and I died. The very commandment intended for life proved to bring death to me.|Carries the reversal from intended life to experienced death.
7:11|For sin seized an opportunity through the commandment, deceived me, and through it killed me.|Preserves sin as the acting deceiver and killer, not the commandment itself.
7:12|So the law is holy, and the commandment is holy, righteous, and good.|Retains the threefold positive description of the commandment.
7:13|Did what is good, then, become death to me? Absolutely not! Rather, sin did, so that it might be shown to be sin by producing death in me through what is good, and through the commandment sin might become sinful beyond measure.|Keeps the dense purpose clauses and the escalation exposing sin's character.
7:14|For we know that the law is spiritual, but I am made of flesh, sold under sin.|Preserves the contrast and the slavery-market metaphor of being sold.
7:15|I do not understand what I am doing. For I do not practice what I want, but I do what I hate.|Keeps the conflict between intention and action in direct, natural English.
7:16|But if I do what I do not want, I agree that the law is good.|Preserves the inference that unwilling wrongdoing affirms the law's goodness.
7:17|So now it is no longer I who do it, but sin dwelling in me.|Retains the indwelling image and Paul's sharp distinction without explaining it away.
7:18|For I know that nothing good dwells in me—that is, in my flesh. The desire to do what is good is present with me, but the ability to carry it out is not.|Clarifies the parenthetical qualification and the contrast between willing and doing.
7:19|For I do not do the good I want, but I practice the evil I do not want.|Preserves the repeated vocabulary and compressed antithesis.
7:20|But if I do what I do not want, it is no longer I who do it, but sin dwelling in me.|Retains the deliberate repetition from verse 17.
7:21|So I find this law at work: when I want to do good, evil is present with me.|Renders the difficult law formulation as an observed operating principle while retaining evil's nearness.
