2:1|But false prophets also arose among the people, just as false teachers will arise among you. They will secretly introduce destructive teachings, even denying the Master who bought them, and bring swift destruction on themselves.|Keeps the historical analogy, concealed teaching and purchased-by-Master claim.
2:2|Many will follow their shameless conduct, and because of them the way of truth will be slandered.|Retains the public consequence of their conduct for the named way.
2:3|In their greed they will exploit you with fabricated stories. Their condemnation, pronounced long ago, is not idle, and their destruction is not asleep.|Keeps commerce/exploitation and the personified vigilance of judgment.
2:4|For if God did not spare angels when they sinned, but cast them into Tartarus and handed them over to chains of darkness, held for judgment;|Preserves the conditional argument and the pinned chains reading with Tartarus explained in a note.
2:5|if he did not spare the ancient world, but protected Noah, a herald of righteousness, along with seven others, when he brought a flood on the world of the ungodly;|Unpacks eighth Noah as eight survivors and keeps herald and flood.
2:6|if he condemned the cities of Sodom and Gomorrah to ruin, reducing them to ashes and making them an example of what awaits the ungodly;|Retains named cities, ashes and exemplary judgment.
2:7|and if he rescued righteous Lot, worn down by the lawless people's shameless way of life—|Maintains the surprising righteous description and links rescue to the conditional chain.
2:8|for that righteous man, living among them, tormented his righteous soul day after day with the lawless deeds he saw and heard—|Preserves repeated righteousness and the daily seeing/hearing burden.
2:9|then the Lord knows how to rescue the godly from trial and to hold the unrighteous under punishment until the day of judgment,|Supplies the English then to close the long conditional while preserving present punishment.
2:10|especially those who follow the flesh in defiling desire and despise lordship. Bold and self-willed, they do not tremble at slandering glorious beings,|Keeps flesh, lordship and unnamed glorious beings rather than inventing identities.
2:11|whereas angels, greater in strength and power, do not bring a slanderous judgment against them.|Preserves the comparison and follows the shorter pinned reading without before the Lord.
2:12|But these people are like unreasoning animals, creatures of instinct born to be caught and destroyed. They slander what they do not understand, and in their destruction they too will be destroyed,|Retains harsh animal comparison and repeated destruction as the writer's polemic.
2:13|suffering wrong as the wages of wrongdoing. They regard daytime revelry as pleasure. They are stains and blemishes, reveling in their deceptions while they feast with you.|Follows the pinned suffering-wrong verb and deceptions reading; keeps social presence.
2:14|Their eyes are full of adultery and never stop sinning. They lure unstable souls and have hearts trained in greed. They are children under a curse!|Keeps the predatory lure, trained hearts and curse idiom with the literal eye image noted.
2:15|They have left the straight road and gone astray, following the road of Balaam son of Bosor, who loved the wages of wrongdoing.|Preserves the road repetition and the source's Bosor spelling.
2:16|But he was rebuked for his own lawlessness: a speechless donkey spoke with a human voice and stopped the prophet's madness.|Keeps the paradox of a speechless animal speaking and the restraint of the prophet.
2:17|These people are springs without water and mists driven by a storm. Deep darkness is reserved for them.|Retains both empty water images and the short ending without forever.
2:18|For with grand but empty words, they use fleshly desires and shameless conduct to lure people who are just escaping from those who live in error.|Preserves the vulnerable group's barely emerging escape and the seduction's means.
2:19|They promise them freedom while they themselves are slaves of corruption. For whatever overcomes a person enslaves that person.|Keeps the freedom/slavery reversal and its general explanatory maxim.
2:20|If, after escaping the world's defilements through knowing the Lord and Savior Jesus Christ, they become entangled in them again and are overcome, their last state is worse than their first.|Retains the conditional return and consequential worsening without resolving the referent beyond they.
2:21|It would have been better for them never to have known the way of righteousness than to know it and turn back from the holy command handed down to them.|Preserves the difficult counterfactual and transmitted command.
2:22|What the true proverb says has happened to them:\n“A dog returns to its own vomit,”\nand,\n“A washed sow returns to wallowing in mud.”|Keeps both repellent animal proverbs and their distinct actions.
3:1|Beloved, this is now the second letter I am writing to you. In both letters I use reminders to awaken your sincere understanding,|Retains second letter and plural reference to both, without identifying another document.
3:2|so that you remember the words spoken beforehand by the holy prophets and the command of the Lord and Savior given through your apostles.|Makes the transmission relation clear while preserving your apostles.
3:3|Above all, know this: in the last days scoffers will come with their scoffing, following their own desires|Retains the repeated mockery and its moral characterization.
3:4|and saying, “Where is the promise of his coming? Ever since our ancestors fell asleep, everything has continued as it was from the beginning of creation.”|Keeps the scoffers' question and their claimed uninterrupted continuity.
3:5|They deliberately overlook this: long ago the heavens existed, and the earth was formed out of water and through water by God's word.|Preserves both water prepositions and deliberate overlooking without adding a cosmology.
3:6|Through these, the world of that time was flooded with water and destroyed.|Leaves the plural these open and keeps the watery destruction.
3:7|But by the same word, the present heavens and earth are stored up for fire, kept for the day of judgment and the destruction of ungodly people.|Retains the contrast, same word and reserved fire.
3:8|But do not overlook this one thing, beloved: with the Lord one day is like a thousand years, and a thousand years like one day.|Preserves both directions of the comparison without turning it into a chronology formula.
3:9|The Lord is not slow about the promise, as some understand slowness. He is patient with you, not wanting anyone to perish but everyone to come to repentance.|Keeps the you reading, contrast of slowness and patience, and any/all scope.
3:10|But the day of the Lord will come like a thief. The heavens will pass away with a roar, the elements will be dissolved by fire, and the earth and the works done on it will be exposed.|Follows the pinned found/exposed reading rather than substituting burned up; ambiguity is noted.
3:11|Since all these things are to be dissolved in this way, what sort of people ought you to be in holy conduct and godliness,|Preserves the question connecting cosmic expectation to conduct.
3:12|waiting for and hastening the coming of God's day, because of which the heavens will be dissolved in fire and the elements will melt in the heat?|Keeps hastening alongside waiting and the repeated dissolution without harmonizing the terms.
3:13|But according to his promise, we await new heavens and a new earth, where righteousness makes its home.|Retains new creation and personified righteousness dwelling there.
3:14|So, beloved, as you wait for these things, make every effort to be found by him at peace, without stain or blemish.|Keeps waiting tied to diligence and the reversal of the earlier blemish language.
3:15|Regard our Lord's patience as salvation, just as our beloved brother Paul also wrote to you with the wisdom given to him.|Preserves the named writer, shared affection and gifted wisdom.
3:16|He speaks of these things in all his letters. Some things in them are hard to understand, and the uninstructed and unstable twist them, as they do the other Scriptures, to their own destruction.|Keeps difficulty in the letters explicit and preserves other Scriptures without specifying a canon list.
3:17|You therefore, beloved, already know this. Guard yourselves against being carried away by the error of the lawless and losing your own firm footing.|Preserves prior warning, shared danger and stability imagery.
3:18|Instead, grow in the grace and knowledge of our Lord and Savior Jesus Christ. To him be glory, both now and into the day of eternity. Amen.|Retains growth, full title and the unusual day-of-eternity expression.
