1:1|How she sits alone,\nthe city once full of people!\nShe has become like a widow,\nonce great among the nations.\nA princess among the provinces\nhas been put to forced labor.|Keeps the opening lament, female personification, and reversal from princess to forced labor.
1:2|She weeps and weeps in the night,\ntears running down her cheeks.\nAmong all her lovers\nthere is no one to comfort her.\nAll her friends have betrayed her;\nthey have become her enemies.|Retains doubled weeping, lovers/friends, and the comfort refrain.
1:3|Judah has gone into exile through affliction\nand harsh servitude.\nShe lives among the nations\nbut finds no resting place.\nAll her pursuers overtake her\nin the narrow places.|Keeps the ambiguous relation of affliction to exile and the trapped-space image.
1:4|The roads to Zion mourn,\nfor no one comes to the appointed feast.\nAll her gates are desolate;\nher priests groan.\nHer virgins grieve,\nand she herself is bitter.|Preserves personified roads, religious gathering, and specific virgin term.
1:5|Her foes have become her masters;\nher enemies are at ease.\nThe **LORD** has made her suffer\nfor her many rebellions.\nHer little children have gone captive\nbefore the enemy.|Keeps explicit divine agency and children's captivity without adding a moral rationale beyond the text.
1:6|All her splendor has departed\nfrom daughter Zion.\nHer officials have become like deer\nthat find no pasture.\nWithout strength they walk\nbefore the pursuer.|Follows the read from-daughter form and retains exhausted deer imagery.
1:7|In her days of affliction and wandering,\nJerusalem remembers all her treasures from long ago.\nWhen her people fell into the enemy's hand,\nthere was no one to help her.\nHer enemies saw her\nand laughed at her downfall.|Preserves memory of former treasures and the enemy's derision.
1:8|Jerusalem has sinned grievously;\nso she has become unclean.\nAll who honored her now despise her,\nfor they have seen her nakedness.\nShe too groans\nand turns away.|Keeps impurity and exposed nakedness as the poem's imagery, with a note distinguishing it from an endorsement of humiliation.
1:9|Her uncleanness is on her skirts;\nshe gave no thought to her end.\nHer fall was astonishing;\nno one comforts her.\n“Look, **LORD**, at my affliction,\nfor the enemy has made himself great!”|Marks the first-person interruption and preserves the recurring absent comforter.
1:10|The enemy stretched out his hand\nover all her treasures.\nShe saw nations enter her sanctuary,\nthose you commanded\nnot to enter your assembly.|Retains the shift to addressing God and the sanctuary's violation.
1:11|All her people groan, searching for bread.\nThey trade their treasures for food\nto keep themselves alive.\n“Look, **LORD**, and see:\nI have become despised.|Follows the read treasures form and marks the city's renewed speech.
1:12|Does this mean nothing to you, all who pass by?\nLook and see whether any pain is like my pain,\nlike what has been done to me,\nwhat the **LORD** inflicted\non the day of his burning anger.|Uses the rhetorical-question reading of the difficult opening and retains divine affliction.
1:13|From on high he sent fire into my bones,\nand it mastered them.\nHe spread a net for my feet\nand turned me back.\nHe left me desolate,\nsick all day long.|Keeps fire, bones, net, and the repeated divine actions rather than flattening them into distress.
1:14|The yoke of my rebellions was bound by his hand;\nwoven together, they rose onto my neck.\nHe made my strength fail.\nThe Lord handed me over\nto those I cannot withstand.|Preserves the difficult bound-yoke reading and the Lord distinct from **LORD**.
1:15|The Lord has cast aside\nall the mighty men within me.\nHe called an assembly against me\nto crush my young men.\nThe Lord has trodden virgin daughter Judah\nas grapes in a winepress.|Keeps the appointed-assembly reversal and bodily winepress violence.
1:16|For these things I weep;\nmy eye, my eye pours out water.\nFar from me is a comforter,\none who could restore my life.\nMy children are desolate,\nfor the enemy has prevailed.”|Retains the repeated eye and lack of life-restoring comfort.
1:17|Zion spreads out her hands;\nno one comforts her.\nThe **LORD** has commanded\nthat Jacob's neighbors become his foes.\nJerusalem has become unclean among them.|Marks the narrative interruption and preserves commanded hostility.
1:18|“The **LORD** is righteous,\nfor I rebelled against his command.\nListen, all you peoples,\nand see my pain.\nMy virgins and young men\nhave gone into captivity.|Keeps confession and appeal together without allowing one to cancel the other.
1:19|I called to my lovers,\nbut they deceived me.\nMy priests and elders died in the city\nas they searched for food\nto keep themselves alive.|Preserves failed allies and leaders dying in their search for sustenance.
1:20|Look, **LORD**, how distressed I am!\nMy insides churn;\nmy heart turns over within me,\nfor I have rebelled deeply.\nOutside, the sword bereaves;\ninside, it is like death.|Keeps the bodily turmoil and the source's qualified like-death phrase.
1:21|They hear my groaning,\nbut no one comforts me.\nAll my enemies hear of my disaster;\nthey rejoice that you have done it.\nBring the day you announced,\nand let them become like me.|Uses a petition reading for the announced day and preserves the request for others to share her fate.
1:22|Let all their evil come before you.\nDeal with them as you dealt with me\nfor all my rebellions.\nMy groans are many,\nand my heart is sick.”|Retains retribution petition and exhausted closing without a consoling addition.
2:1|How the Lord has covered daughter Zion\nwith the cloud of his anger!\nHe hurled Israel's splendor\nfrom heaven to earth.\nOn the day of his anger\nhe did not remember his footstool.|Preserves cloud, downward casting, and footstool imagery.
2:2|The Lord swallowed up without pity\nall Jacob's dwellings.\nIn his fury he tore down\ndaughter Judah's fortresses.\nHe brought them to the ground,\nprofaning the kingdom and its rulers.|Keeps swallowing and lack of pity with royal profanation.
2:3|In burning anger he cut off\nevery horn of Israel.\nHe drew back his right hand\nin the face of the enemy.\nHe burned in Jacob like a flaming fire,\ndevouring all around.|Retains horn and withdrawn hand as bodily images of lost strength and protection.
2:4|He drew his bow like an enemy,\nhis right hand poised like a foe.\nHe killed all that delighted the eye.\nIn daughter Zion's tent\nhe poured out his wrath like fire.|Keeps God like an enemy and the full agency of killing.
2:5|The Lord has become like an enemy.\nHe swallowed up Israel,\nswallowed all her palaces,\ndestroyed her fortresses.\nHe multiplied mourning and moaning\nin daughter Judah.|Retains repeated swallowing and paired sounds of grief.
2:6|He tore away his shelter as if it were a garden;\nhe destroyed his appointed meeting place.\nThe **LORD** made feast and Sabbath forgotten in Zion;\nin his fierce anger he spurned king and priest.|Preserves the difficult garden comparison and the distinct divine name.
2:7|The Lord rejected his altar,\nrepudiated his sanctuary.\nHe handed the walls of her palaces\nover to the enemy.\nThey raised their voices in the **LORD**'s house\nas on a feast day.|Keeps Lord/**LORD** distinction and the bitter festival comparison.
2:8|The **LORD** planned to destroy\ndaughter Zion's wall.\nHe stretched out a measuring line\nand did not draw back his destroying hand.\nHe made rampart and wall mourn;\ntogether they languished.|Preserves deliberate measured destruction and personified fortifications.
2:9|Her gates sank into the ground;\nhe destroyed and broke their bars.\nHer king and officials are among the nations.\nThere is no instruction;\neven her prophets find\nno vision from the **LORD**.|Keeps the loss of civic, instructional, and prophetic resources distinct.
2:10|Daughter Zion's elders sit on the ground in silence.\nThey throw dust on their heads\nand put on sackcloth.\nJerusalem's virgins\nbow their heads to the ground.|Preserves age/gender groups and bodily mourning gestures.
2:11|My eyes are spent with tears;\nmy insides churn.\nMy liver is poured out on the ground\nbecause my people are shattered,\nbecause children and nursing infants faint\nin the town's squares.|Retains liver as an ancient bodily image and children's collapse.
2:12|They ask their mothers,\n“Where are grain and wine?”\nThey faint like the wounded\nin the city squares,\ntheir lives pouring away\nin their mothers' arms.|Keeps the children's question and the outpouring of life without euphemism.
2:13|What can I say for you? To what can I compare you,\ndaughter Jerusalem?\nWhat can I set beside you to comfort you,\nvirgin daughter Zion?\nYour breach is as vast as the sea.\nWho can heal you?|Preserves the search for comparison and the unanswered question.
2:14|Your prophets saw empty and hollow visions for you.\nThey did not expose your guilt\nto restore your fortunes.\nThey saw for you empty oracles\nthat led you astray.|Follows the read fortunes form and retains prophetic failure without adding a sermon.
2:15|All who pass by clap their hands at you;\nthey hiss and shake their heads\nat daughter Jerusalem:\n“Is this the city they called\nperfect in beauty,\nthe joy of the whole earth?”|Keeps mocking gestures and the city's former titles in the taunt.
2:16|All your enemies open their mouths against you;\nthey hiss and grind their teeth.\nThey say, “We have swallowed her!\nThis is the day we waited for.\nWe have reached it; we have seen it!”|Preserves enemy triumph and the doubled arrival/seeing claim.
2:17|The **LORD** has done what he planned,\nfulfilled the word he commanded long ago.\nHe tore down without pity;\nhe let the enemy rejoice over you\nand raised the horn of your foes.|Retains fulfilled intention and the enemy's raised horn against Israel's cut horns.
2:18|Their hearts cry out to the Lord.\nWall of daughter Zion,\nlet tears flow like a torrent day and night.\nGive yourself no rest;\nlet the pupil of your eye never cease.|Keeps the abrupt address to the wall and literal eye image, explained in a note.
2:19|Rise, cry out in the night,\nat the beginning of each watch.\nPour out your heart like water\nbefore the Lord.\nLift your hands to him for your children's lives;\nthey faint from hunger at every street corner.|Preserves night watches, water image, and petition for starving children.
2:20|“Look, **LORD**, and see:\nwhom have you treated this way?\nShould women eat their own offspring,\nthe children they have nurtured?\nShould priest and prophet be killed\nin the Lord's sanctuary?|Keeps direct protest, cannibalism, and both divine designations without sensational detail.
2:21|Young and old lie on the ground in the streets.\nMy virgins and young men have fallen by the sword.\nYou killed them on the day of your anger;\nyou slaughtered without pity.|Retains the direct accusation and repeated killing verbs.
2:22|You summoned my terrors from every side\nas though to a feast day.\nOn the day of the **LORD**'s anger\nthere was no fugitive or survivor.\nThose I nurtured and raised,\nmy enemy consumed.”|Preserves the inverted feast and maternal closing grief.
3:1|I am the man who has seen affliction\nunder the rod of his fury.|Keeps the male speaker and unnamed he at the opening.
3:2|He led me and made me walk\nin darkness, without light.|Preserves divine compulsion and negative contrast.
