8:1|“At that time,” declares the **LORD**, “the bones of Judah’s kings and officials, the bones of the priests and prophets, and the bones of Jerusalem’s inhabitants will be brought out of their graves.|Retains all five groups and repeated bones; reads recorded plural verb without identifying the agents.
8:2|They will be spread out before the sun, the moon, and all the host of heaven—the ones they loved, served, followed, sought, and bowed down to. The bones will not be gathered or buried. They will lie like dung on the ground.|Keeps the five worship verbs and shame of unburied remains before the objects of devotion.
8:3|All who remain of this evil family will prefer death to life, wherever I have driven the survivors,” declares the **LORD** of hosts.|Preserves exile and survivors without smoothing the stated preference for death.
8:4|“Tell them: This is what the **LORD** says:\nWhen people fall, don’t they get up?\nWhen someone turns away, doesn’t that person turn back?|Makes generic subjects clear while retaining paired questions and turn wordplay.
8:5|Then why has this people turned away—\nJerusalem—in a lasting refusal to return?\nThey cling to deceit;\nthey refuse to turn back.|Keeps Jerusalem’s apposition and repeated return language.
8:6|I have listened closely,\nbut they do not speak honestly.\nNo one regrets their evil\nand asks, ‘What have I done?’\nEveryone returns to their own course,\nlike a horse charging into battle.|Follows recorded course reading and retains self-question and battle image.
8:7|Even the stork in the sky knows its appointed seasons;\nthe turtledove, swift, and crane\nkeep the time of their return.\nBut my people do not know\nthe **LORD**’s judgment.|Retains four birds, recorded swift reading, and contrast with divine judgment.
8:8|How can you say, ‘We are wise;\nthe **LORD**’s instruction is with us’?\nLook—the lying pen of the scribes\nhas turned it into a lie.|Keeps challenge to scribal handling of instruction; does not expand into a theory of scripture.
8:9|The wise are put to shame,\nshattered and trapped.\nThey have rejected the **LORD**’s word;\nwhat wisdom do they have?|Preserves rejection as basis of the rhetorical wisdom question.
8:10|So I will give their wives to others\nand their fields to new owners.\nFrom the least to the greatest,\neveryone is greedy for gain.\nFrom prophet to priest,\neveryone deals in lies.|Retains gender-specific threatened dispossession and both social ranges.
8:11|They treat the wound of my daughter, my people,\nas though it were slight,\nsaying, ‘Peace, peace,’\nwhen there is no peace.|Retains personified daughter and repeated peace rather than flattening to reassurance.
8:12|Were they ashamed of the detestable things they did?\nThey felt no shame at all;\nthey did not know how to blush.\nSo they will fall among the fallen;\nwhen I call them to account, they will stumble,”\nsays the **LORD**.|Keeps shame questions and fall/stumble imagery; renders visitation as accountability.
8:13|“I will sweep them away,” declares the **LORD**.\n“No grapes on the vine,\nno figs on the fig tree;\nthe leaves have withered.\nWhat I gave them will pass away from them.”|Adopts removal sense in difficult gathering verb and states uncertainty about last clause in note.
8:14|“Why are we sitting here?\nGather together!\nLet’s enter the fortified cities\nand perish there.\nFor the **LORD** our God has doomed us\nand given us poisoned water to drink,\nbecause we sinned against the **LORD**.|Retains collective speech, repeated divine names, and destruction sense of silence verb.
8:15|We hoped for peace, but no good came;\nfor a time of healing, but look—terror!”|Keeps peace/healing hopes and abrupt terror.
8:16|From Dan comes the snorting of his horses;\nat the neighing of his stallions,\nthe whole land trembles.\nThey come and devour the land and all it holds,\nthe city and those who live in it.|Leaves unnamed enemy possessive intact; preserves Dan and total devastation.
8:17|“Look, I am sending snakes among you,\nadders that cannot be charmed.\nThey will bite you,” declares the **LORD**.|Keeps serpent attack as divine speech, without turning it into an explicit allegory.
8:18|My comfort fails in sorrow;\nmy heart is sick within me.|Uses tentative comfort sense of rare expression; note marks uncertainty and speaker ambiguity.
8:19|Listen! My daughter, my people, cries out\nfrom a distant land:\n‘Is the **LORD** no longer in Zion?\nIs her king no longer there?’\n‘Why have they provoked me with their carved images,\nwith foreign things of emptiness?’|Keeps voices distinct through quotation and preserves idols as empty things.
8:20|“The harvest is past,\nthe summer is over,\nand we have not been saved.”|Preserves compact seasonal lament without interpreting rescue timing.
8:21|At the breaking of my daughter, my people, I am broken.\nI mourn;\nhorror has taken hold of me.|Preserves shared breaking language and mourning voice.
8:22|Is there no balm in Gilead?\nIs there no healer there?\nWhy, then, has healing not come\nto my daughter, my people?|Retains three questions and regional healing image rather than answering them.
8:23|If only my head were water\nand my eyes a spring of tears!\nI would weep day and night\nfor the slain of my daughter, my people.|Retains repository Hebrew 8:23 label and embodied unending lament; common English numbering places this at 9:1.
9:1|If only I had a travelers’ shelter in the wilderness!\nI would leave my people\nand go away from them.\nFor they are all adulterers,\na gathering of traitors.|Retains repository Hebrew 9:1 label and desire to leave the adulterous gathering; common English numbering places this at 9:2.
9:2|“They bend their tongues like bows;\nlies, not faithfulness, prevail in the land.\nThey go from one evil to another\nand do not know me,” declares the **LORD**.|Keeps tongue-bow image and failure to know God without identifying a human speaker.
9:3|“Beware of your neighbor;\ndo not trust any brother.\nEvery brother is a schemer,\nand every neighbor spreads slander.|Retains brother alongside neighbor and notes Jacob-like verbal wordplay.
9:4|They deceive one another\nand do not speak the truth.\nThey have trained their tongues to lie;\nthey wear themselves out doing wrong.|Keeps learned lying and exhausting wrongdoing rather than moral paraphrase.
9:5|You live surrounded by deceit.\nIn their deceit they refuse to know me,”\ndeclares the **LORD**.|Retains singular you and plural their without forced speaker identification.
9:6|So this is what the **LORD** of hosts says:\n“Look, I will refine them and test them.\nWhat else can I do\nbecause of my daughter, my people?|Keeps refining/testing and difficult motivating question.
9:7|Their tongue is a deadly arrow;\nit speaks deceit.\nWith the mouth, someone speaks peace to a neighbor,\nwhile inwardly laying an ambush.|Uses deadly sense of arrow adjective with written/read uncertainty noted.
9:8|Should I not call them to account for this?”\ndeclares the **LORD**.\n“Should I not avenge myself\non a nation like this?|Retains repeated judgment questions and personal divine vengeance.
9:9|I will lift up weeping and wailing over the mountains,\na lament over the wilderness pastures.\nThey are burned out; no one passes through.\nNo sound of livestock is heard.\nBirds of the sky and animals alike\nhave fled and gone.|Preserves first-person lament and animal loss, without overassigning speaker.
9:10|I will make Jerusalem a heap of ruins,\na home for jackals.\nI will make Judah’s cities desolate,\nwith no one living there.”|Keeps divine devastation and concrete jackal habitation.
9:11|Who is wise enough to understand this? To whom has the **LORD** spoken, so that they can explain it? Why has the land perished, burned out like a wilderness where no one passes?|Keeps three linked questions and asks for an explanation rather than supplying one early.
9:12|The **LORD** said, “Because they abandoned my instruction, which I set before them. They did not listen to my voice or walk in it.|Keeps instruction, hearing, and walking as linked covenant images.
9:13|Instead, they followed their stubborn hearts and the Baals, as their fathers taught them.”|Preserves fathers as transmitters and plural Baals.
9:14|So this is what the **LORD** of hosts, Israel’s God, says: “Look, I am feeding this people wormwood and giving them poisoned water to drink.|Retains food and drink judgment images without substituting abstract suffering.
9:15|I will scatter them among nations neither they nor their fathers knew. I will send the sword after them until I have brought them to an end.”|Retains unfamiliar exile destinations and full force of threatened destruction.
9:16|This is what the **LORD** of hosts says:\n“Consider this: call the mourning women; let them come.\nSend for the skilled women; let them come.|Keeps female specialists and repeated summons.
9:17|Let them hurry and lift up a wail over us,\nso our eyes stream with tears\nand our eyelids flow with water.|Preserves plural us and embodied mourning without correcting speaker shift.
9:18|For a voice of wailing is heard from Zion:\n‘How we have been devastated!\nHow deeply we are ashamed!\nWe have left the land;\nour homes have been torn down.’|Chooses destruction sense for difficult dwelling clause; note retains displacement alternative.
